dayst,deviceMAC,avgPwr,varPwr,maxPwr,minPwr,count,duty,crossCorr,pOcc,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500,coffee_maker,television,blowdryer,toaster,fridge,microwave,phone_charger,curling_iron,lamp,fan,laptop_computer,exterior_lighting,router_modem,cable_box,blender,deviceType
2017-03-28 00:00:00,c098e570025a,47.931210,213.400577,74.53,8.49,69974,0.102600,-0.21,0.00,190,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-03-29 00:00:00,c098e570025a,37.547285,398.942785,120.13,7.95,82099,0.085800,0.59,0.52,294,0,65,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-03-30 00:00:00,c098e570025a,41.031958,181.731789,120.13,8.41,58021,0.158100,-0.09,0.00,142,0,19,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-03-31 00:00:00,c098e570025a,30.328130,241.512896,120.13,7.95,81717,0.093500,0.20,0.02,302,1,70,1,36,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-01 00:00:00,c098e570025a,30.390643,310.390155,70.99,7.95,75026,0.105700,-0.08,0.17,65,0,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-02 00:00:00,c098e570025a,36.269676,384.527012,70.99,7.95,69407,0.079200,-0.13,0.00,67,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-03 00:00:00,c098e570025a,34.307714,355.151176,70.34,7.95,66075,0.084700,-0.14,-0.07,90,0,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-04 00:00:00,c098e570025a,40.612753,120.321438,120.13,8.27,36695,0.112200,0.19,0.15,87,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-06 00:00:00,c098e570025a,28.143937,220.025262,68.23,7.95,63109,0.144800,-0.18,0.00,110,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-07 00:00:00,c098e570025a,0.000000,0.000000,0.00,0.00,82736,0.000000,0.50,1.00,169,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-09 00:00:00,c098e570025a,41.388105,293.508134,76.07,7.95,72494,0.144000,0.25,0.54,59,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-10 00:00:00,c098e570025a,36.745595,422.585002,73.81,7.95,55128,0.097200,0.02,0.00,189,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-11 00:00:00,c098e570025a,25.705127,262.278564,69.63,7.95,72131,0.169300,0.03,-0.07,133,0,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-12 00:00:00,c098e570025a,40.787601,303.500171,120.13,8.41,81677,0.091700,0.39,0.70,609,0,95,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-13 00:00:00,c098e570025a,40.440461,508.310224,73.13,7.98,68235,0.166200,-0.17,0.02,257,0,43,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-14 00:00:00,c098e570025a,0.000000,0.000000,0.00,0.00,51071,0.000000,0.06,0.15,159,0,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-15 00:00:00,c098e570025a,41.797393,339.809930,120.13,7.95,64129,0.370500,0.05,0.40,191,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-16 00:00:00,c098e570025a,20.511651,233.416587,71.05,7.95,62257,0.384300,-0.09,0.06,242,3,17,1,7,0,5,0,3,0,2,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-17 00:00:00,c098e570025a,0.000000,0.000000,0.00,0.00,83685,0.000000,0.30,1.00,2440,0,130,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-04-18 00:00:00,c098e570025a,37.111465,578.346289,79.32,7.95,58397,0.213000,NULL,NULL,249,0,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,Laptop computer
2017-03-28 00:00:00,c098e5700257,83.783817,269.864992,133.52,13.96,329,0.732500,NULL,NULL,0,8,3,0,3,0,11,0,8,0,8,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Curling iron
2017-03-31 00:00:00,c098e5700257,80.102242,250.993908,131.74,13.43,1635,0.444600,0.00,0.00,9,68,14,0,21,0,76,0,70,0,61,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Curling iron
2017-04-01 00:00:00,c098e5700222,82.495374,60.965578,93.02,10.10,80726,0.393000,0.79,1.00,76,4,62,0,47,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-02 00:00:00,c098e5700222,0.000000,0.000000,0.00,0.00,82324,0.000000,0.42,1.00,9,2,13,0,13,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-04 00:00:00,c098e5700222,0.000000,0.000000,0.00,0.00,83425,0.000000,0.90,1.00,4,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-06 00:00:00,c098e5700222,84.241217,47.112287,92.46,9.93,70096,0.316000,0.42,0.49,96,1,86,0,62,0,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-07 00:00:00,c098e5700222,0.000000,0.000000,0.00,0.00,83672,0.000000,0.77,1.00,32,2,22,0,19,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-09 00:00:00,c098e5700222,84.170184,23.922638,91.32,11.09,82178,0.076500,0.44,1.00,20,3,13,0,14,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-10 00:00:00,c098e5700222,0.000000,0.000000,0.00,0.00,84170,0.000000,0.67,1.00,15,0,9,0,8,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-11 00:00:00,c098e5700222,79.868345,7.336843,85.27,9.74,84381,0.067200,0.22,1.00,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-12 00:00:00,c098e5700222,85.612304,50.103090,91.04,9.96,84102,0.047900,0.49,0.31,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-13 00:00:00,c098e5700222,84.432180,107.228928,91.92,9.99,84202,0.058500,0.71,1.00,16,6,16,0,19,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-14 00:00:00,c098e5700222,83.896219,31.807144,91.98,10.50,83451,0.262800,0.68,1.00,66,3,53,0,52,0,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-15 00:00:00,c098e5700222,0.000000,0.000000,0.00,0.00,54437,0.000000,0.54,1.00,13,3,14,0,11,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.28,0.00,0.22,0.11,0.00,Television
2017-04-01 00:00:00,c098e5700223,60.797565,1.620799,65.43,6.74,84350,0.185500,0.00,0.00,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-02 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,84203,0.000000,0.28,0.58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-03 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,80632,0.000000,0.23,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-06 00:00:00,c098e5700223,60.643269,1.390448,64.78,50.57,71728,0.113400,-0.08,0.00,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-07 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,80823,0.000000,0.80,1.00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-08 00:00:00,c098e5700223,60.693993,2.063186,64.78,8.23,82595,0.093400,0.07,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-09 00:00:00,c098e5700223,60.901655,1.581953,65.95,26.96,84086,0.074800,0.42,1.00,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-10 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,84347,0.000000,0.67,1.00,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-15 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,84068,0.000000,0.57,1.00,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-04-17 00:00:00,c098e5700223,0.000000,0.000000,0.00,0.00,83205,0.000000,0.49,1.00,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.00,0.09,0.05,0.00,Lamp
2017-03-27 00:00:00,c098e5700263,72.873810,1.027572,76.57,24.23,49402,0.503000,1.00,1.00,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-03-28 00:00:00,c098e5700263,72.841664,1.457812,76.71,16.93,77909,0.175300,0.66,0.79,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-03-29 00:00:00,c098e5700263,72.900652,1.242114,76.74,18.52,83362,0.126000,0.54,0.75,3,1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-03-30 00:00:00,c098e5700263,72.676951,0.931009,76.91,31.33,83325,0.198000,0.36,0.63,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-03-31 00:00:00,c098e5700263,72.486809,2.479447,75.54,14.40,82961,0.023700,0.64,1.00,1,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-01 00:00:00,c098e5700263,72.852750,0.875578,76.20,68.70,83041,0.172500,0.65,0.17,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-02 00:00:00,c098e5700263,72.450500,0.958095,76.45,42.12,83158,0.197500,0.27,0.45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-03 00:00:00,c098e5700263,72.563356,1.292040,76.85,9.54,81802,0.205700,0.54,0.79,3,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-04 00:00:00,c098e5700263,72.737096,1.159276,76.48,12.92,79382,0.185000,0.53,0.70,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-05 00:00:00,c098e5700263,72.851783,1.027761,76.96,27.01,79563,0.463000,0.77,0.65,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-06 00:00:00,c098e5700263,73.004333,1.342660,76.82,8.15,69843,0.220700,0.25,0.36,2,1,2,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-07 00:00:00,c098e5700263,72.787902,1.536954,75.86,16.36,80654,0.155900,0.72,1.00,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-08 00:00:00,c098e5700263,72.993178,1.172268,76.65,12.81,79276,0.204300,0.59,1.00,1,2,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-09 00:00:00,c098e5700263,72.644152,0.849802,76.11,53.79,76758,0.119500,0.18,0.48,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-10 00:00:00,c098e5700263,72.813054,1.101844,76.08,18.37,80848,0.241800,0.83,1.00,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-12 00:00:00,c098e5700263,72.850975,1.251067,76.59,13.52,79494,0.185100,0.47,0.51,0,2,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-13 00:00:00,c098e5700263,72.393169,1.085329,75.86,31.81,80225,0.117000,0.26,0.37,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-14 00:00:00,c098e5700263,72.566279,0.976314,76.25,16.33,80501,0.204300,0.59,1.00,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-15 00:00:00,c098e5700263,72.830500,0.940122,76.42,34.51,78951,0.327800,-0.02,0.22,0,2,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-16 00:00:00,c098e5700263,72.403969,1.359578,75.74,10.17,81625,0.228900,-0.09,0.04,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-17 00:00:00,c098e5700263,72.584932,1.303416,75.86,27.78,82756,0.068500,0.32,0.71,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-18 00:00:00,c098e5700263,72.080222,0.876051,75.77,29.76,82027,0.248800,NULL,NULL,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-04-19 00:00:00,c098e5700263,0.000000,0.000000,0.00,0.00,3537,0.000000,NULL,NULL,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.57,0.00,0.00,0.00,0.00,0.62,0.00,0.95,0.00,0.00,0.00,0.42,0.23,0.00,Lamp
2017-03-11 00:00:00,c098e5700284,528.835000,92344.089925,925.93,204.04,112618,0.000100,0.08,1.00,24,5,13,5,10,5,1,4,1,4,1,2,1,0,3,0,4,0,4,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-14 00:00:00,c098e5700284,1019.578000,394433.842496,1543.69,247.79,149760,0.000000,0.06,0.00,6,2,5,2,5,2,3,2,0,2,0,2,0,2,0,1,0,0,2,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-21 00:00:00,c098e5700284,479.692353,121120.085900,1048.83,210.81,154682,0.000100,-0.01,-0.15,10,4,5,4,4,3,0,3,2,3,2,2,2,0,2,0,3,0,3,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-22 00:00:00,c098e5700284,1501.431087,411653.117775,1916.21,208.49,149621,0.000600,0.21,1.00,37,5,30,5,22,5,9,4,1,3,2,3,2,3,2,2,2,0,5,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-23 00:00:00,c098e5700284,787.426667,439739.761456,1930.59,211.91,157626,0.000100,0.18,1.00,3,5,4,5,4,5,3,4,2,4,3,3,3,2,4,1,3,0,4,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-26 00:00:00,c098e5700284,820.031739,456164.294032,1909.68,206.47,168523,0.000100,0.51,0.04,26,11,25,7,19,7,9,7,6,5,2,5,3,4,3,3,4,0,5,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-27 00:00:00,c098e5700284,613.926250,217521.754798,1502.67,235.08,160974,0.000100,0.11,1.00,6,6,4,5,5,5,2,5,1,2,2,2,3,1,3,0,4,0,2,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-03-28 00:00:00,c098e5700284,365.840000,27455.263000,855.98,236.56,167441,0.000100,0.25,0.00,11,4,8,4,5,4,2,3,1,1,2,1,3,0,3,0,3,0,1,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-01 00:00:00,c098e5700284,1620.579143,348411.655702,1942.47,239.20,125786,0.000600,0.18,1.00,34,8,18,7,14,6,5,5,4,5,3,5,3,2,2,2,3,0,6,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-02 00:00:00,c098e5700284,714.543390,318832.207236,1881.58,195.28,132930,0.000400,0.50,1.00,32,16,22,16,18,16,3,16,0,16,1,12,1,10,5,4,11,0,16,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-04 00:00:00,c098e5700284,317.516000,7298.244504,421.59,232.08,158892,0.000000,0.08,0.00,2,2,3,2,3,2,1,2,0,0,2,0,2,0,2,0,2,0,0,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-05 00:00:00,c098e5700284,838.912609,404151.923915,1887.61,195.57,156468,0.000100,0.65,1.00,25,7,19,7,15,7,2,7,0,7,0,6,0,5,1,2,3,0,7,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-06 00:00:00,c098e5700284,387.251333,101305.114105,1022.27,195.75,118095,0.000100,0.07,0.03,11,2,3,2,3,1,0,1,2,1,2,1,2,0,1,0,1,0,1,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-08 00:00:00,c098e5700284,533.662308,93051.637695,1175.47,227.77,120032,0.000100,0.08,1.00,17,5,7,5,7,5,3,5,2,3,2,2,3,1,4,0,5,0,3,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-09 00:00:00,c098e5700284,731.870476,378392.037843,1721.89,214.11,116138,0.000200,0.08,0.22,15,8,13,7,13,7,4,6,3,5,2,5,3,5,3,2,3,0,5,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-11 00:00:00,c098e5700284,1407.739024,511606.783145,1945.41,205.91,157532,0.000800,0.35,0.00,9,4,6,3,6,2,4,2,2,1,2,1,2,1,1,1,1,0,1,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-12 00:00:00,c098e5700284,0.000000,0.000000,0.00,0.00,81454,0.000000,0.09,1.00,33,28,38,24,31,15,25,14,16,12,13,10,14,8,7,6,8,0,16,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-13 00:00:00,c098e5700284,788.201667,23478.696647,867.74,445.98,57360,0.000100,-0.05,0.00,0,7971,1,7971,1,3,7969,3,7968,3,7968,1,7968,0,2,0,3,0,3,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
2017-04-14 00:00:00,c098e5700284,418.340800,3099.365031,537.66,303.03,50155,0.000500,-0.16,0.00,1,11250,0,11249,0,12,11238,12,11238,0,11247,0,11250,0,13,0,13,0,0,0,0.12,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Microwave
