id,avgPwr,varPwr,maxPwr,minPwr,duty,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500,deviceType
141,2.09868368056,17.4186365648,14.96,0.0,0.203923611111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
141,0.265434606481,2.89403027871,120.13,0.0,0.00202546296296,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
141,0.403283333333,4.1730477637,14.15,0.0,0.0379166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
141,0.844647800926,8.09914887596,14.27,0.0,0.0816666666667,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
141,0.831467824074,8.0604051279,14.3,0.0,0.0796990740741,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
141,0.222875,2.29456220197,14.15,0.0,0.0214351851852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,0.509876388889,6.14247815602,16.37,0.0,0.0410069444444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,5.76277106481,38.9558621082,17.7,0.0,0.465173611111,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.17164583333,36.9437107912,18.67,0.0,0.588634259259,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,8.01207962963,36.5418833511,18.59,0.0,0.643842592593,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,1.41494085648,15.7324942558,17.51,0.0,0.114074074074,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.74179027778,39.0161262903,17.7,0.0,0.543680555556,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,2.36624594907,23.6529820124,17.87,0.0,0.19337962963,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.90728472222,37.924926824,17.67,0.0,0.563020833333,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,0.53541400463,6.3939230948,17.06,0.0,0.0433564814815,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,1.01307025463,11.5596531187,16.76,0.0,0.0823842592593,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,5.53561377315,37.4765926163,17.56,0.0,0.454710648148,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,4.81592384259,36.5836244636,17.23,0.0,0.392037037037,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,4.81171574074,36.7646602877,18.28,0.0,0.390428240741,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,2.37152291667,23.7330172733,17.34,0.0,0.193564814815,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.32255289352,37.8003888774,17.98,0.0,0.592800925926,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.98983344907,34.818508654,17.09,0.0,0.65400462963,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,5.57745925926,37.7267888965,17.53,0.0,0.456747685185,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.02981377315,37.6661937327,17.92,0.0,0.496608796296,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.04933252315,36.7846941575,17.95,0.0,0.580949074074,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.87403946759,33.8318531607,17.17,0.0,0.653912037037,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,8.20850844907,31.9487330033,16.95,0.0,0.685706018519,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.64097326389,34.9413529984,17.09,0.0,0.632268518519,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.0890130787,37.2675034878,17.62,0.0,0.504143518519,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,1.42003912037,15.0489556327,16.68,0.0,0.119490740741,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.55464166667,35.4473689734,17.59,0.0,0.623541666667,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,8.217665625,31.6651731884,18.25,0.0,0.688125,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,7.41016712963,33.9648516341,16.76,0.0,0.624814814815,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.77205416667,35.5752836461,17.48,0.0,0.569467592593,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,6.65003356481,36.3333164572,17.04,0.0,0.555,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,4.54874375,34.8542743339,17.51,0.0,0.376539351852,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,5.65369710648,36.9433947377,16.92,0.0,0.468854166667,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,2.90621342593,26.7029599767,16.73,0.0,0.242847222222,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,5.17616863426,34.9219234213,16.98,0.0,0.438888888889,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
142,3.79199918981,31.4375187243,16.7,0.0,0.317326388889,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,0.498195486111,5.84471679813,15.26,0.0,0.0409953703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.50574305556,35.2548689039,15.35,0.0,0.465138888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,6.94257233796,34.2034718125,15.4,0.0,0.588634259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.92365648148,35.5255326024,17.6,0.0,0.643854166667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,1.37712847222,14.8368149372,16.1,0.0,0.114074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,6.53394282407,36.2966513291,15.96,0.0,0.543726851852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,2.30915196759,22.4086397102,16.21,0.0,0.193391203704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,6.85749340278,37.2752983292,17.69,0.0,0.563032407407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,0.529618287037,6.22698627096,16.18,0.0,0.0433680555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,0.983521412037,10.8526307559,16.52,0.0,0.0823726851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.37493506944,35.0473947898,15.62,0.0,0.454710648148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,4.70441273148,34.6476891898,15.65,0.0,0.392048611111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,4.87973935185,37.6377885316,17.02,0.0,0.390474537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,2.3474525463,23.1477943276,15.82,0.0,0.193541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.33891608796,37.6968497152,17.8,0.0,0.592800925926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.73828877315,32.2418707233,16.32,0.0,0.654027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.5944556713,37.8283459745,17.47,0.0,0.456759259259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.9644775463,36.5155622803,15.96,0.0,0.49662037037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.09626793981,37.0053980104,17.44,0.0,0.580925925926,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.9941880787,34.5488965885,16.68,0.0,0.653842592593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,8.16623263889,31.1580574158,15.62,0.0,0.685717592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.79115219907,36.0834919143,17.35,0.0,0.632291666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.98706296296,35.7014154109,15.9,0.0,0.504178240741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,1.42027372685,15.1047365721,120.13,0.0,0.0528356481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.47042928241,34.1937277497,15.85,0.0,0.623854166667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,8.10965092593,30.4097203967,15.54,0.0,0.688125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,7.58435081019,35.309047192,17.55,0.0,0.624826388889,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,6.73888287037,34.8751811988,15.88,0.0,0.56943287037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,6.77411678241,37.8915538866,120.13,0.0,0.302488425926,2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Light
143,4.49905034722,33.8618462706,15.93,0.0,0.376527777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.737946875,37.9312706979,17.38,0.0,0.468888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,2.88344675926,26.1505231152,15.48,0.0,0.242858796296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,5.12160277778,33.9353209774,15.37,0.0,0.438900462963,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
143,3.91972291667,33.4127934487,17.47,0.0,0.317256944444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,23.242343287,833.274295597,63.08,0.0,0.3934375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,0.950933217593,55.4006566187,62.02,0.0,0.0160648148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,0.448658796296,27.8521838632,120.13,0.0,0.0071875,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
144,7.55814525463,416.9044802,66.78,0.0,0.120543981481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,1.18295798611,73.8117575177,67.53,0.0,0.0186111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,11.5314925926,607.322433849,68.05,0.0,0.179675925926,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,21.063974537,897.723380525,68.58,0.0,0.330856481481,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,0.997764930556,63.4070337811,67.53,0.0,0.015462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,3.33560358796,200.456854455,67.39,0.0,0.0526041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,5.81802395833,337.494832765,67.42,0.0,0.0911805555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,0.0211844907407,1.33683834467,64.8,0.0,0.000335648148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
144,0.10682962963,6.79605862931,66.47,0.0,0.00167824074074,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
145,0.084678587963,0.517767024009,120.13,0.0,1.15740740741e-05,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Light
145,2.37412881944,5.15243617391,120.13,0.0,3.47222222222e-05,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Light
145,0.905098842593,3.88432633282,120.13,0.0,5.78703703704e-05,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Light
145,0.296744212963,1.69373060818,120.13,0.0,3.47222222222e-05,0,2,0,2,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,Light
146,1.43134583333,5.60759501744,32.96,0.0,0.0827893518519,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
146,0.824312037037,0.741094748929,11.23,0.0,0.307465277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
146,0.85826087963,0.889983644442,10.91,0.0,0.32755787037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
146,0.779407060185,1.06483097365,12.08,0.0,0.260787037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
146,0.924943865741,1.38162036259,11.76,0.0,0.312847222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
146,3.47488333333,132.413273067,56.68,0.0,0.0509375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,2.31975462963,19.5312861574,16.47,0.0,0.22287037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,2.64364375,21.715178568,16.7,0.0,0.251423611111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,1.20439224537,7.70814300795,16.35,0.0,0.156585648148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,0.902135648148,3.99035105475,16.91,0.0,0.127777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,1.31804791667,8.82152393706,16.79,0.0,0.157546296296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,2.69741423611,22.0534915789,16.44,0.0,0.260104166667,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,2.76856238426,22.6106593349,17.4,0.0,0.258287037037,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
147,0.849344907407,3.25652141808,16.99,0.0,0.125902777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,0.362794328704,4.6706356489,17.44,0.0,0.027662037037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,3.79916631944,51.4875939034,32.83,0.0,0.243946759259,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,0.888000347222,17.0007763984,31.55,0.0,0.0496990740741,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,0.7001875,8.89734654586,18.37,0.0,0.0527893518519,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.88446134259,21.5114316173,18.49,0.0,0.143043981481,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,3.05351018519,31.7702109286,18.43,0.0,0.228877314815,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,2.3512037037,26.1963757548,18.43,0.0,0.175960648148,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.64118773148,19.1408809157,18.12,0.0,0.124537037037,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,2.35825555556,25.6108299083,18.69,0.0,0.180138888889,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,0.182575694444,2.47264021765,17.35,0.0,0.0134490740741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,2.03018402778,22.7228485541,18.72,0.0,0.154988425926,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,2.13458518519,24.1061904298,18.86,0.0,0.160601851852,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.67572037037,19.7327605482,19.31,0.0,0.125868055556,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,0.965408564815,11.9613392405,18.09,0.0,0.0729976851852,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.78324259259,20.7893162148,18.91,0.0,0.133993055556,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.749925,20.2943707004,17.72,0.0,0.132256944444,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.20228611111,15.7339678732,120.13,0.0,0.0755671296296,12,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Light
148,0.289496875,3.89909064617,18.8,0.0,0.0212384259259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,1.64092800926,19.2829720555,19.51,0.0,0.12375,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
148,2.0915568287,23.4917507418,21.36,0.0,0.158611111111,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,0.578747222222,1.64273700231,62.76,0.0,0.000300925925926,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
149,11.6911460648,547.782575126,65.43,0.0,0.184907407407,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,0.498273958333,1.34683047796,62.41,0.0,0.000231481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,6.41273240741,318.198676418,64.78,0.0,0.0974652777778,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,6.3722130787,316.581318353,64.78,0.0,0.096712962963,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,5.19945104167,259.173537677,64.84,0.0,0.0769097222222,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,4.80981238426,238.041981809,64.81,0.0,0.0709722222222,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
149,4.56051145833,224.908340661,64.58,0.0,0.0666087962963,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,12.2539078704,610.848966585,67.83,0.0,0.18431712963,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
150,6.43645127315,341.212945533,67.51,0.0,0.0925925925926,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,6.95759953704,368.893578529,67.6,0.0,0.100497685185,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,4.100928125,214.241055832,67.74,0.0,0.0560069444444,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,3.57270416667,183.703257794,67.63,0.0,0.0475810185185,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
150,6.25763622685,330.719044025,67.54,0.0,0.0896875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,0.789360532407,20.4164264904,66.84,0.0,0.00494212962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,9.86025497685,507.208456237,67.48,0.0,0.146643518519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,15.4204271991,723.167495187,67.77,0.0,0.233900462963,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
150,13.0195292824,636.767123421,67.98,0.0,0.196157407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,1.93600798611,87.1951986506,67.28,0.0,0.0220138888889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,18.8579262731,830.762930648,67.63,0.0,0.287337962963,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
150,25.2474319444,960.975164817,68.03,0.0,0.387997685185,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,3.38543993056,234.141378468,76.28,0.0,0.0461111111111,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,18.9459420139,999.950557726,76.57,0.0,0.255868055556,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,12.5054988426,733.191325443,76.71,0.0,0.167534722222,2,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,9.36890046296,570.473119911,76.74,0.0,0.123715277778,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,14.730778125,830.352099907,76.91,0.0,0.198206018519,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,2.4042287037,140.893081083,75.54,0.0,0.0277777777778,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Light
151,14.897540162,839.484670805,76.2,0.0,0.200347222222,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,16.4608728009,900.048166394,76.45,0.0,0.222962962963,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,16.2187888889,894.145690857,76.85,0.0,0.21875,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,18.124630787,964.851262303,76.48,0.0,0.245798611111,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,26.7147162037,1223.42103583,76.96,0.0,0.362974537037,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,13.1555118056,763.701286905,76.82,0.0,0.175798611111,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,18.4559392361,982.021947463,76.2,0.0,0.249247685185,0,2,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Light
151,8.40437615741,517.198576409,76.65,0.0,0.110115740741,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,16.2674138889,896.468621807,76.11,0.0,0.219189814815,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,9.96857291667,601.064087459,75.86,0.0,0.132141203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,9.98878946759,600.795315172,75.8,0.0,0.132743055556,0,1,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Light
151,17.3102458333,937.733062567,76.59,0.0,0.23375,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,7.25167650463,447.797321438,75.69,0.0,0.0952314814815,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,20.3395600694,1042.47291509,76.25,0.0,0.276273148148,0,2,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,Light
151,26.4319540509,1204.35636985,76.42,0.0,0.360243055556,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
151,8.73069502315,531.92586352,75.74,0.0,0.115428240741,0,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,6.96923101852,431.458526386,75.86,0.0,0.0909722222222,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Light
151,16.6448923611,913.085647167,75.4,0.0,0.229340277778,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Light
126,108.192061806,8667.8905212,200.68,0.0,0.574780092593,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,195.51217338,10.2690958922,206.58,179.03,1.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,195.189175463,12.0588163132,204.49,176.75,1.0,104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,191.696324653,19.766120611,204.22,172.72,1.0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,190.569827662,20.7619909113,202.45,175.74,1.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,187.102873727,40.604986979,200.36,0.0,0.999236111111,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,143.444210301,6186.15207378,200.76,0.0,0.769178240741,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,190.716887269,17.7515916882,203.18,171.25,1.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,192.978323495,26.1595858363,205.14,174.76,1.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,189.007798611,185.922877714,201.61,0.0,0.995243055556,110,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,191.044344213,18.4091143524,201.99,168.4,1.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,188.931393634,180.625846279,199.84,0.0,0.995381944444,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,193.776953472,72.0703179154,209.71,0.0,0.999259259259,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,128.647789352,8729.23547245,207.97,0.0,0.655208333333,69,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,188.013116088,16.7169534509,199.59,169.86,1.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,191.230041782,16.5071679739,204.05,174.43,1.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,192.334012269,23.441196485,205.69,173.54,1.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
126,190.466427083,10.5830704843,201.69,174.54,1.0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExteriorLight
